ensembl_gene_id,mgi_symbol,gene_biotype,chromosome_name,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSMUSG00000024099,Ndufv2,protein_coding,17,1136.88278648434,0.703858246863208,0.33448017957296,0.000176778930356494,0.0112876925276184
ENSMUSG00000019689,Fmc1,protein_coding,6,440.425047911441,0.688029837660354,0.327346119597986,0.000182884400079414,0.0114556282929508
ENSMUSG00000022231,Sema5a,protein_coding,15,505.720716440348,-0.325124933153942,0.142236857013767,0.000185743362692895,0.0114556282929508
ENSMUSG00000027022,Xirp2,protein_coding,2,45.8988210654447,0.768881878704016,1.36415230579772,0.000193188241190667,0.0114556282929508
ENSMUSG00000028910,Mecr,protein_coding,4,147.433086841073,0.700770331035155,0.337407938017856,0.000187692252350585,0.0114556282929508
ENSMUSG00000029017,Pmpcb,protein_coding,5,155.215502262175,0.460303802267676,0.217578826880197,0.000186402096793163,0.0114556282929508
ENSMUSG00000030647,Ndufc2,protein_coding,7,765.394072553557,0.697255402936375,0.337320615951803,0.000192738919255297,0.0114556282929508
ENSMUSG00000032294,Pkm,protein_coding,9,1870.91054260067,0.526757496407226,0.249270344583352,0.00019068725955338,0.0114556282929508
ENSMUSG00000032549,Rab6b,protein_coding,9,154.075302768867,0.398315834131784,0.186146336030008,0.000186842829102628,0.0114556282929508
ENSMUSG00000033720,Sfxn5,protein_coding,6,74.7281880760635,0.742113886508621,0.369578337806527,0.000190183707570964,0.0114556282929508
ENSMUSG00000058076,Sdhc,protein_coding,1,711.170075494046,0.496505708085618,0.233810555500194,0.000182637585684662,0.0114556282929508
ENSMUSG00000064215,Ifi27,protein_coding,12,1457.2163108754,0.71845652596109,0.348558750866168,0.000185731041122239,0.0114556282929508
ENSMUSG00000065990,Aurkaip1,protein_coding,4,344.391228544295,0.365354872238133,0.168027480178165,0.000191363848922924,0.0114556282929508
ENSMUSG00000107002,0610012G03Rik,protein_coding,16,264.513843305606,0.646355884833487,0.307611640817707,0.000193488907236895,0.0114556282929508
ENSMUSG00000114520,Gm41073,processed_pseudogene,13,28.1681675892782,-0.781725710191759,0.415928621840623,0.000192255581281473,0.0114556282929508
ENSMUSG00000039648,Kyat1,protein_coding,2,24.3739364470171,0.686980524472491,0.332918622853294,0.000198048240891727,0.0116710288934799
ENSMUSG00000018554,Ybx2,protein_coding,11,12.0512129292634,0.769697096036069,0.613688437209483,0.000199668652811964,0.0117120455144796
ENSMUSG00000014294,Ndufa2,protein_coding,18,1437.47258865522,0.397040898140479,0.18884901146711,0.000212390101734028,0.0124008414238255
ENSMUSG00000021290,Atp5mpl,protein_coding,12,823.15426617927,0.664760090788812,0.32566092645385,0.000215484142355537,0.0125237802002048
ENSMUSG00000020022,Ndufa12,protein_coding,10,1284.69780979594,0.606710424096375,0.294052098325402,0.000217971475683167,0.0126104958762819
ENSMUSG00000035473,Galm,protein_coding,17,45.2704664478514,0.64959543457683,0.318909930982003,0.000222438510956352,0.0128104360628044
ENSMUSG00000021606,Ndufs6,protein_coding,13,479.231119253657,0.626860647389859,0.307684026579914,0.000228243967692253,0.0129679420209007
ENSMUSG00000106925,Gm20072,processed_pseudogene,5,31.2036198915025,-0.766544642832328,0.429694919918577,0.000228022711647583,0.0129679420209007
ENSMUSG00000110841,Gpx4-ps2,transcribed_processed_pseudogene,10,2451.03092771301,0.743812946637703,0.395253756339008,0.000227822928793436,0.0129679420209007
ENSMUSG00000031782,Coq9,protein_coding,8,199.379612242735,0.707051087758636,0.360729156991121,0.000229506548602519,0.01298146415533
ENSMUSG00000014776,Nol3,protein_coding,8,39.5693594003268,0.774980333281835,0.510495859663733,0.000232557380543214,0.0130133590964577
ENSMUSG00000017781,Pitpna,protein_coding,11,887.817229490271,0.526204594062987,0.25734163050294,0.000232085848477806,0.0130133590964577
ENSMUSG00000039745,Htatip2,protein_coding,7,32.8992240759817,0.634436822995139,0.313693242587671,0.00023417883772631,0.0130133590964577
ENSMUSG00000079941,Cox5b-ps,protein_coding,13,379.136273956234,0.731474942211584,0.385191311151829,0.000233544502604235,0.0130133590964577
ENSMUSG00000059734,Ndufs8,protein_coding,19,735.68229203962,0.683852347044627,0.345928187636026,0.000236327942865519,0.0130185871135049
ENSMUSG00000084168,Atp5l2-ps,processed_pseudogene,11,1523.74995578758,0.519890828460611,0.254902139830166,0.000235483908466244,0.0130185871135049
ENSMUSG00000007891,Ctsd,protein_coding,7,1895.84573948784,0.308030765821074,0.135490649955631,0.000238816447149215,0.0130987202830327
ENSMUSG00000028443,Nudt2,protein_coding,4,41.325826729354,0.544371585831835,0.267931025330868,0.000240681054014339,0.0131440903205244
ENSMUSG00000021764,Ndufs4,protein_coding,13,555.682274682673,0.652879418661941,0.328093276737483,0.00024486552767057,0.0132985194996279
ENSMUSG00000034795,Ccdc122,protein_coding,14,28.2674369349031,0.73776664884763,0.400827392469429,0.000246657622921275,0.0132985194996279
ENSMUSG00000040812,Agbl2,protein_coding,2,480.364841602437,0.753929578139297,0.554038029530516,0.000246472240446961,0.0132985194996279
ENSMUSG00000062209,Erbb4,protein_coding,1,294.606619033438,-0.376901418329104,0.18149721308459,0.00024922992921872,0.0133802678101745
ENSMUSG00000022110,Sucla2,protein_coding,14,796.498079020662,0.73481338859269,0.402109594398157,0.000254054300732131,0.0135817214779582
ENSMUSG00000054312,Mrps21,protein_coding,3,617.243661449086,0.368063542712466,0.176942414975593,0.000257167997198538,0.0136904139685104
ENSMUSG00000029683,Lmod2,protein_coding,6,20.0445949453795,0.648823247658278,1.40347801436803,0.000258344538132698,0.0136955033395033
ENSMUSG00000022820,Ndufb4,protein_coding,16,1249.60470637345,0.677597552514179,0.350562949552278,0.000260793184376396,0.0137677068585372
ENSMUSG00000019437,Tlcd1,protein_coding,11,111.504494714435,0.454747860536761,0.226949073733302,0.000266168071365364,0.0138943421731877
ENSMUSG00000032051,Fdx1,protein_coding,9,226.126036105496,0.46880208198643,0.23432519407756,0.000266481858570213,0.0138943421731877
ENSMUSG00000107838,Gm45769,TEC,6,13.9889923571844,0.756369805358411,0.501338828617885,0.000265812309287009,0.0138943421731877
ENSMUSG00000061474,Mrps36,protein_coding,13,555.693207723573,0.62064282976206,0.315053530185897,0.000268259449798525,0.0139297017579808
ENSMUSG00000023456,Tpi1,protein_coding,6,445.302820110231,0.442093225673359,0.221040976615322,0.000272349407500081,0.0140843550735756
ENSMUSG00000019791,Hint3,protein_coding,10,126.040548036926,0.612718750855196,0.311910663522123,0.000274356745307186,0.0141304876546425
ENSMUSG00000002010,Idh3g,protein_coding,X,525.949285255104,0.679692920778078,0.357794698023805,0.00027582335823251,0.0141485099141939
ENSMUSG00000028648,Ndufs5,protein_coding,4,140.273734584009,0.605605961693868,0.309248070157901,0.000280562311160658,0.0142188979296221
ENSMUSG00000028671,Gale,protein_coding,4,42.598842099074,0.708505028187504,0.386251894821552,0.000279998332550236,0.0142188979296221
ENSMUSG00000061816,Myl1,protein_coding,1,196.54568495582,0.644260344487335,0.773453634617118,0.000278987102568794,0.0142188979296221
ENSMUSG00000032959,Pebp1,protein_coding,5,384.341406179943,0.326501388848008,0.152263638116197,0.000285954213725527,0.0144344218641531
ENSMUSG00000005299,Letm1,protein_coding,5,294.337567234497,0.601739586615867,0.309332420175575,0.000290549352601176,0.0146081757835591
ENSMUSG00000047260,Emc6,protein_coding,11,217.9782075585,0.577851147389034,0.296350081912399,0.000294053831054662,0.0147259369148718
ENSMUSG00000072640,Lyrm9,protein_coding,11,26.0955166335651,0.624898710328006,0.325284600063041,0.000297342785288139,0.0148320200377981
ENSMUSG00000027774,Gfm1,protein_coding,3,121.123331640952,0.365572470516087,0.17953860652384,0.0003005547530294,0.0149334459642451
ENSMUSG00000084384,Gm12251,processed_pseudogene,11,328.163421502266,0.652528349027487,0.34625791045663,0.000303900455084157,0.0150406983043604
ENSMUSG00000004937,Sgta,protein_coding,10,127.951578151747,0.470841837485199,0.242725570231559,0.000320324087532311,0.0157306441435441
ENSMUSG00000063524,Eno1,protein_coding,4,219.065362421514,0.629089903319575,0.333858147177426,0.000319449375393131,0.0157306441435441
ENSMUSG00000018740,Slc25a35,protein_coding,11,80.3546047624068,0.722461042360666,0.435998035657966,0.000321600503995809,0.0157323489792544
ENSMUSG00000020864,Ankrd40,protein_coding,11,166.437010325822,0.295187631931817,0.132545110863448,0.000329879987154727,0.0160319735085434
ENSMUSG00000024997,Prdx3,protein_coding,19,269.681928610322,0.619416324089932,0.330159207464266,0.00033098867730543,0.0160319735085434
ENSMUSG00000098973,Mir6236,miRNA,9,4725.7009666873,0.239687975761264,0.0907371691520544,0.000331521472710211,0.0160319735085434
ENSMUSG00000020153,Ndufs7,protein_coding,10,758.436212715784,0.56403060434346,0.296625926987579,0.000335966915088269,0.0161851741983588
ENSMUSG00000058454,Dhcr7,protein_coding,7,31.8378661751174,0.635661660571912,0.344052249145679,0.000339911691122101,0.0163131860852918
ENSMUSG00000028607,Cpt2,protein_coding,4,217.646822262249,0.708864709513235,0.430801616901984,0.000349639307897196,0.0167167170983301
ENSMUSG00000026526,Fh1,protein_coding,1,313.165502491644,0.63259506585556,0.346785355324893,0.000358748066519957,0.0170877368526611
ENSMUSG00000021371,Mcur1,protein_coding,13,333.464224383003,0.346377520580449,0.171762358208341,0.000360339877159197,0.0170992743206256
ENSMUSG00000021460,Auh,protein_coding,13,215.076683476342,0.291468966878947,0.132086324572315,0.000370382839311199,0.0172673836570873
ENSMUSG00000026820,Ptges2,protein_coding,2,72.6650606547181,0.618580715084034,0.338959392904797,0.000369592251974311,0.0172673836570873
ENSMUSG00000031059,Ndufb11,protein_coding,X,1076.68201451691,0.522192599187188,0.277577656788212,0.00036663547883975,0.0172673836570873
ENSMUSG00000031767,Nudt7,protein_coding,8,123.056701612682,0.703467461698166,0.43374812507885,0.000366930062480506,0.0172673836570873
ENSMUSG00000091449,Gm10269,processed_pseudogene,18,44.0285935074861,-0.562747316865004,0.302122322774345,0.000370696792006926,0.0172673836570873
ENSMUSG00000031871,Cdh5,protein_coding,8,132.001769206137,0.513126309277584,0.27437124264705,0.000380562015986222,0.017597520958195
ENSMUSG00000045438,Cox19,protein_coding,5,149.685305426162,0.504540782038205,0.26939863768212,0.000380307811763487,0.017597520958195
ENSMUSG00000019179,Mdh2,protein_coding,5,1266.13853644399,0.607693771133205,0.334557432957532,0.000384849769316796,0.0176081619726595
ENSMUSG00000024943,Smc5,protein_coding,19,173.220264466208,-0.308395824382425,0.145913754064584,0.000384366856049566,0.0176081619726595
ENSMUSG00000063229,Ldha,protein_coding,7,1433.60027607449,0.634171862859713,0.355080668891461,0.000384961394350961,0.0176081619726595
ENSMUSG00000059751,Rps3a3,processed_pseudogene,13,21.263737911558,-0.678667986844865,0.401820154513098,0.000386362949719564,0.0176086999026866
ENSMUSG00000020456,Ogdh,protein_coding,11,1147.57471014737,0.597103258082526,0.328997297477923,0.000394060127296395,0.0178365242499805
ENSMUSG00000054676,1600014C10Rik,protein_coding,7,72.1958219725257,0.404942564756188,0.212599025020672,0.000394177331491282,0.0178365242499805
ENSMUSG00000027222,Pex16,protein_coding,2,93.2772658362737,0.654887147303319,0.378806376001439,0.000399817529123578,0.0180273597651094
ENSMUSG00000002949,Timm44,protein_coding,8,243.487349842728,0.514097818228509,0.277813312306539,0.000401342453929709,0.0180319464230121
ENSMUSG00000031397,Tktl1,protein_coding,X,25.4224930329611,-0.650052099655351,0.375125696313454,0.000403745884539208,0.0180758316505716
ENSMUSG00000025937,Lactb2,protein_coding,1,176.622586948511,0.601889306858304,0.335009821675759,0.000406263565184701,0.018124504827078
ENSMUSG00000041881,Ndufa7,protein_coding,17,1362.7323851645,0.408029177438959,0.215791974728645,0.000408540600629873,0.0181621382806333
ENSMUSG00000022617,Chkb,protein_coding,15,81.4835045009733,0.392224036003964,0.206221221570955,0.000412900778614221,0.0181865085596028
ENSMUSG00000024866,Acy3,protein_coding,19,25.5412546602054,0.640882712175922,0.368465434666992,0.000411317014433147,0.0181865085596028
ENSMUSG00000038967,Pdk2,protein_coding,11,183.107901581923,0.654482759255267,0.38302547177515,0.00041339498541165,0.0181865085596028
ENSMUSG00000025203,Scd2,protein_coding,19,383.551862719282,0.652269734031328,0.382262114498786,0.000418270574251601,0.0183373293279162
ENSMUSG00000035048,Anapc13,protein_coding,9,617.71246975462,0.396585175535806,0.209603244018765,0.000420139425000863,0.0183557466026239
ENSMUSG00000041801,Phlda3,protein_coding,1,433.268951705226,0.657386475449272,0.389650829408737,0.000422554531377185,0.0183978210053228
ENSMUSG00000026414,Tnnt2,protein_coding,1,245.051336104994,0.517947771505068,0.870199450727475,0.000427208302591186,0.0184175320182752
ENSMUSG00000028150,Rorc,protein_coding,3,16.0389090037518,0.662403655393052,0.546600933816366,0.000426540298308147,0.0184175320182752
ENSMUSG00000042429,Adora1,protein_coding,1,44.7074000793441,0.687871940949693,0.485680796045096,0.00042736814628042,0.0184175320182752
ENSMUSG00000039195,1110008P14Rik,protein_coding,2,218.659718253212,0.542511556806651,0.299546018728673,0.000432075376521432,0.0185572712560222
ENSMUSG00000027999,Pla2g12a,protein_coding,3,79.9196005830733,0.481363577297143,0.262715718967464,0.000435696042429475,0.0186495569512887
ENSMUSG00000041362,Shtn1,protein_coding,19,60.9610550280231,0.668518584866626,0.414536567458644,0.000443168410149779,0.0188420931429453
ENSMUSG00000113198,Gm6988,processed_pseudogene,12,53.6767046165722,-0.558422549863422,0.311452919285653,0.000442158538682532,0.0188420931429453
ENSMUSG00000020672,Sntg2,protein_coding,12,356.762646472878,-0.370216131411796,0.194258844416182,0.000445056615002675,0.0188590880002806
ENSMUSG00000038717,Atp5l,protein_coding,9,701.20577445482,0.434842665513727,0.235828842623227,0.000447133327764034,0.018883930875901
ENSMUSG00000031099,Smarca1,protein_coding,X,31.1026326204764,-0.550501439689047,0.307244792908843,0.000448657975898374,0.0188853706133967
ENSMUSG00000111414,Gm18103,processed_pseudogene,9,142.307070102212,0.635549276746917,0.569406712951266,0.000451229166541698,0.0189307070863686
ENSMUSG00000112532,Gm36283,lincRNA,10,74.7259025849468,-0.471463791856022,0.258722400308723,0.000453351755577391,0.0189569859510414
ENSMUSG00000027371,Fahd2a,protein_coding,2,57.0074354585598,0.535521547343968,0.298889397893792,0.000457970479462881,0.0190871249170878
ENSMUSG00000000399,Ndufa9,protein_coding,6,315.044980001724,0.611802294546072,0.355373447822963,0.000462580635942021,0.0191758859952668
ENSMUSG00000025545,Clybl,protein_coding,14,385.937359917821,0.567454224509709,0.321187407052181,0.000463590182586549,0.0191758859952668
ENSMUSG00000034729,Mrps10,protein_coding,17,118.112933035896,0.571901525293667,0.3245261678989,0.000464640647241271,0.0191758859952668
ENSMUSG00000022013,Dnajc15,protein_coding,14,383.081701131789,0.66124252226576,0.424257616105385,0.00048509333581221,0.0199549758595477
ENSMUSG00000033389,Arhgap44,protein_coding,11,112.087234333458,-0.323855052305687,0.164019213898951,0.000493105983431897,0.0202189411329519
ENSMUSG00000021241,Isca2,protein_coding,12,168.343423447882,0.573292903708168,0.33122676798922,0.000497393179112189,0.0202635742101332
ENSMUSG00000027364,Usp50,protein_coding,2,457.65492412717,0.295662189372192,0.141968664522951,0.000496070218720961,0.0202635742101332
ENSMUSG00000057666,Gapdh,protein_coding,6,196.990721067403,0.510208992774317,0.288186712132745,0.000500204981448416,0.02031281126587
ENSMUSG00000028998,Tomm7,protein_coding,5,846.299121534354,0.300947246150593,0.146812738753693,0.000507823763048297,0.020556316542562
ENSMUSG00000024981,Acsl5,protein_coding,19,242.643667803799,0.650830338657983,0.417534557876787,0.000511471414857325,0.0206380344784787
ENSMUSG00000038305,Spats2l,protein_coding,1,384.013132803105,-0.28001583953639,0.129966125633419,0.00051481504330638,0.0207070050752122
ENSMUSG00000081622,Gm5937,processed_pseudogene,X,23.4573936486557,-0.565419169409846,0.329952459477135,0.000525344554831439,0.0210636566763112
ENSMUSG00000060012,Kif13b,protein_coding,14,206.370234209412,-0.265094373359855,0.118135694237381,0.000531097484423504,0.0212271455130782
ENSMUSG00000084274,Gm12504,transcribed_processed_pseudogene,4,23.5058925660769,-0.651465053711901,0.435304345595888,0.000537244152928394,0.0214052937660464
ENSMUSG00000031448,Adprhl1,protein_coding,8,20.7099050461706,0.592043276613375,0.572401818654524,0.000549873332085538,0.0218147355277767
ENSMUSG00000037710,Cisd1,protein_coding,10,519.55413572712,0.555948498935517,0.326790492684183,0.000550964117512909,0.0218147355277767
ENSMUSG00000020744,Slc25a19,protein_coding,11,196.782561103815,0.64824091129303,0.437734957446573,0.000552764500550745,0.0218178386977506
ENSMUSG00000021868,Ppif,protein_coding,14,36.8567482512132,0.645300230397978,0.430907129058976,0.000555875255952474,0.0218724828972604
ENSMUSG00000040532,Abhd11,protein_coding,5,23.9045023963731,0.624232433296968,0.394058830751892,0.000559656629223277,0.0219530944032784
ENSMUSG00000021577,Sdha,protein_coding,13,725.59207932615,0.5240481527773,0.305097075040466,0.000561738124116596,0.0219667346683866
ENSMUSG00000025007,Aldh18a1,protein_coding,19,294.365403915541,0.51926627125706,0.302291373413882,0.00056599326457051,0.0220650297295642
ENSMUSG00000013593,Ndufs2,protein_coding,1,600.524727124432,0.569805779593853,0.342923330721741,0.000582410377707027,0.0226353971949326
ENSMUSG00000022865,Cxadr,protein_coding,16,36.6203401614251,0.643460173024242,0.464918080681423,0.000585162312785046,0.0226728027614267
ENSMUSG00000068396,Rpl34-ps1,processed_pseudogene,6,346.009728910852,-0.351022435408615,0.189966162711061,0.000590256084230351,0.0228004408146297
ENSMUSG00000026260,Ndufa10,protein_coding,1,740.58373711726,0.617749680420701,0.397999211158003,0.00060103475133315,0.0231462319130426
